2001: A Space Odyssey;8.079;Science Fiction;1968;Stanley Kubrick;images\62.jpg;Humanity finds a mysterious object buried beneath the lunar surface and sets off to find its origins with the help of HAL 9000, the world's most advanced super computer.;2/04/1968
Sicario: Day of the Soldado;6.9;Action;2018;Stefano Sollima;images\400535.jpg;Agent Matt Graver teams up with operative Alejandro Gillick to prevent Mexican drug cartels from smuggling terrorists across the United States border.;27/06/2018
Charm City Kings;7.922;Drama;2020;Ángel Manuel Soto;images\552532.jpg;Mouse desperately wants to join The Midnight Clique, the infamous Baltimore dirt bike riders who rule the summertime streets. When Midnight’s leader, Blax, takes 14-year-old Mouse under his wing, Mouse soon finds himself torn between the straight-and-narrow and a road filled with fast money and violence.;27/01/2020
The Fifth Element;7.535;Adventure;1997;Luc Besson;images\18.jpg;In 2257, a taxi driver is unintentionally given the task of saving a young girl who is part of the key that will ensure the survival of humanity.;2/05/1997
The Expendables 2;6.332;Action;2012;Simon West;images\76163.jpg;Mr. Church reunites the Expendables for what should be an easy paycheck, but when one of their men is murdered on the job, their quest for revenge puts them deep in enemy territory and up against an unexpected threat.;8/08/2012
Hancock;6.345;Fantasy;2008;Peter Berg;images\8960.jpg;Hancock is a down-and-out superhero who's forced to employ a PR expert to help repair his image when the public grows weary of all the damage he's inflicted during his lifesaving heroics. The agent's idea of imprisoning the antihero to make the world miss him proves successful, but will Hancock stick to his new sense of purpose or slip back into old habits?;1/07/2008
Emmanuelle 4;4.708;Drama;1984;Francis Leroi;images\40978.jpg;In order to escape from her former lover Marc, Sylvia goes to Brazil where Dr. Santamo transforms her into the beautiful Emmanuelle...;15/02/1984
The Golden Lotus: Love and Desire;6.188;Drama;1991;Li Han-Hsiang;images\173129.jpg;"A corrupt local official, Xi Men Qing, who lusts after women and money, pursues his brother's young wife, Lee Ping Er. Ping finds Men attractive, and under her drunken husband's nose, she and Men work their way through the illustrations of a pillow book, the ""Golden Lotus."" Men pursues the same feat with his fourth concubine, Pan Jing Lien, who lives in the compound next to Ping. Jing's jealousy compounds a tale of humiliation, childbirth, death, and depravity. Does karma or enlightenment await anyone?";9/05/1991
Olympus Has Fallen;6.394;Action;2013;Antoine Fuqua;images\117263.jpg;"When the White House (Secret Service Code: ""Olympus"") is captured by a terrorist mastermind and the President is kidnapped, disgraced former Presidential guard Mike Banning finds himself trapped within the building. As the national security team scrambles to respond, they are forced to rely on Banning's inside knowledge to help retake the White House, save the President and avert an even bigger disaster.";20/03/2013
Dragon Ball GT: A Hero's Legacy;6.761;Animation;1997;Osamu Kasai;images\18095.jpg;Son Goku Jr. is the great-great-great-great-grandson of the legendary martial artist Son Goku. However, unlike his predecessor he's not a brave fighter. He's constantly picked on by school bullies, his grandmother Pan sees this and she's worried, but even though Goku Jr. is not a strong and powerful Saiyan, he has a kind heart, and Pan loves him. When Pan gets sick Goku Jr. realizes he must do something if he doesn't want to lose Pan. Then he will remember about the legends of the Dragon Balls. It was told they granted a wish to the bearer, Goku Jr. needs a magical wish more than ever.;26/03/1997
The Guardians of the Galaxy Holiday Special;7.215;Comedy;2022;James Gunn;images\774752.jpg;On a mission to make Christmas unforgettable for Quill, the Guardians head to Earth in search of the perfect present.;25/11/2022
Child's Play 3;5.868;Horror;1991;Jack Bender;images\11187.jpg;Eight years have passed since the events of the second film. Chucky has been resurrected once again and seeks revenge on Andy, his former owner, who is now a teenager enrolled in military school.;30/08/1991
The Gentlemen;7.679;Action;2020;Guy Ritchie;images\522627.jpg;American expat Mickey Pearson has built a highly profitable marijuana empire in London. When word gets out that he’s looking to cash out of the business forever it triggers plots, schemes, bribery and blackmail in an attempt to steal his domain out from under him.;1/01/2020
Train to Busan;7.756;Horror;2016;Yeon Sang-ho;images\396535.jpg;When a zombie virus pushes Korea into a state of emergency, those trapped on an express train to Busan must fight for their own survival.;20/07/2016
Scooby-Doo;6.06;Mystery;2002;Raja Gosnell;images\9637.jpg;When the Mystery Inc. gang is invited to Spooky Island, a popular amusement park, they soon discover that the attractions aren't the only things that are spooky. Strange things are happening, and it's up to Scooby, Shaggy, Fred, Daphne, and Velma to uncover the truth behind the mysterious happenings.;14/06/2002
The Jungle Book;7.276;Family;1967;Wolfgang Reitherman;images\9325.jpg;"The boy Mowgli makes his way to the man-village with Bagheera, the wise panther. Along the way he meets jazzy King Louie, the hypnotic snake Kaa and the lovable, happy-go-lucky bear Baloo, who teaches Mowgli ""The Bare Necessities"" of life and the true meaning of friendship.";18/10/1967
Tombstone;7.598;Western;1993;George P. Cosmatos;images\11969.jpg;Legendary marshal Wyatt Earp, now a weary gunfighter, joins his brothers Morgan and Virgil to pursue their collective fortune in the thriving mining town of Tombstone. But Earp is forced to don a badge again and get help from his notorious pal Doc Holliday when a gang of renegade brigands and rustlers begins terrorizing the town.;25/12/1993
Seed of Chucky;5.427;Comedy;2004;Don Mancini;images\11249.jpg;This time around, Chucky and his homicidal honey, Tiffany, are brought back to life by their orphan offspring, Glen. Then the horror goes Hollywood as Chucky unleashes his own brand of murderous mayhem!;12/11/2004
Kung Fu Panda 3;6.882;Action;2016;Jennifer Yuh Nelson;images\140300.jpg;"Continuing his ""legendary adventures of awesomeness"", Po must face two hugely epic, but different threats: one supernatural and the other a little closer to his home.";23/01/2016
King Kong;6.9;Adventure;2005;Peter Jackson;images\254.jpg;In 1933 New York, an overly ambitious movie producer coerces his cast and hired ship crew to travel to mysterious Skull Island, where they encounter Kong, a giant ape who is immediately smitten with the leading lady.;12/12/2005
Kong: Skull Island;6.5;Action;2017;Jordan Vogt-Roberts;images\293167.jpg;Explore the mysterious and dangerous home of the king of the apes as a team of explorers ventures deep inside the treacherous, primordial island.;8/03/2017
Sleeping Beauty;6.944;Fantasy;1959;Clyde Geronimi;images\10882.jpg;A beautiful princess born in a faraway kingdom is destined by a terrible curse to prick her finger on the spindle of a spinning wheel and fall into a deep sleep that can only be awakened by true love's first kiss. Determined to protect her, her parents ask three fairies to raise her in hiding. But the evil Maleficent is just as determined to seal the princess's fate.;17/02/1959
Shazam!;7.03;Action;2019;David F. Sandberg;images\287947.jpg;A boy is given the ability to become an adult superhero in times of need with a single magic word.;29/03/2019
Leo;7.6;Action;2023;Lokesh Kanagaraj;images\949229.jpg;A mild-mannered man becomes a local hero through an act of violence, but it brings forth consequences with connection to a dangerous world, one which will shake his carefully constructed life to its very core.;18/10/2023
SpongeBob SquarePants Presents The Tidal Zone;7.034;Animation;2023;Sherm Cohen;images\1088812.jpg;GrandPat travels through alternate dimensions and timelines to get home.;13/01/2023
The Handmaiden;8.242;Thriller;2016;Park Chan-wook;images\290098.jpg;In 1930s Korea, a swindler and a young woman pose as a Japanese count and a handmaiden to seduce a Japanese heiress and steal her fortune.;1/06/2016
Cold Pursuit;5.787;Comedy;2019;Hans Petter Moland;images\438650.jpg;The quiet family life of Nels Coxman, a snowplow driver, is upended after his son's murder. Nels begins a vengeful hunt for Viking, the drug lord he holds responsible for the killing, eliminating Viking's associates one by one. As Nels draws closer to Viking, his actions bring even more unexpected and violent consequences, as he proves that revenge is all in the execution.;7/02/2019
First Blood;7.5;Action;1982;Ted Kotcheff;images\1368.jpg;When former Green Beret John Rambo is harassed by local law enforcement and arrested for vagrancy, he is forced to flee into the mountains and wage an escalating one-man war against his pursuers.;22/10/1982
Nymphomaniac: Vol. II;6.762;Drama;2013;Lars von Trier;images\249397.jpg;The continuation of Joe's sexually dictated life delves into the darker aspects of her adult life and what led to her being in Seligman's care.;25/12/2013
I Want You;7.398;Drama;2012;Fernando González Molina;images\109689.jpg;The sexy Gin is the new love of Hache, but this can not forget his former girlfriend, so the love triangle is inevitable.;22/06/2012
Pearl;7.309;Horror;2022;Ti West;images\949423.jpg;Trapped on her family’s isolated farm, Pearl must tend to her ailing father under the bitter and overbearing watch of her devout mother. Lusting for a glamorous life like she’s seen in the movies, Pearl’s ambitions, temptations, and repressions collide.;16/09/2022
Lyle, Lyle, Crocodile;7.21;Comedy;2022;Josh Gordon;images\830784.jpg;When the Primm family moves to New York City, their young son Josh struggles to adapt to his new school and new friends. All of that changes when he discovers Lyle — a singing crocodile who loves baths, caviar and great music — living in the attic of his new home. But when Lyle’s existence is threatened by evil neighbor Mr. Grumps, the Primms must band together to show the world that family can come from the most unexpected places.;7/10/2022
Forgotten Love;8.245;Drama;2023;Michał Gazda;images\1081676.jpg;A once-respected surgeon who's lost his family and his memory gets a chance at redemption when he reconnects with someone from his forgotten past.;27/09/2023
Suicide Squad;5.91;Action;2016;David Ayer;images\297761.jpg;From DC Comics comes the Suicide Squad, an antihero team of incarcerated supervillains who act as deniable assets for the United States government, undertaking high-risk black ops missions in exchange for commuted prison sentences.;3/08/2016
Dances with Wolves;7.847;Adventure;1990;Kevin Costner;images\581.jpg;Wounded Civil War soldier, John Dunbar tries to commit suicide—and becomes a hero instead. As a reward, he's assigned to his dream post, a remote junction on the Western frontier, and soon makes unlikely friends with the local Sioux tribe.;30/03/1990
Bambi;7.007;Animation;1942;David Hand;images\3170.jpg;Bambi's tale unfolds from season to season as the young prince of the forest learns about life, love, and friends.;14/08/1942
Bad Boys II;6.606;Action;2003;Michael Bay;images\8961.jpg;Detectives Marcus Burnett and Mike Lowrey of the Miami Narcotics Task Force are tasked with stopping the flow of the drug ecstasy into Miami. They track the drugs to the whacked-out Cuban drug lord Johnny Tapia, who is also involved in a bloody war with Russian and Haitian mobsters. If that isn't bad enough, there's tension between the two detectives when Marcus discovers that playboy Mike is secretly romancing Marcus’ sister, Syd.;18/07/2003
Freelance;7.206;Action;2023;Pierre Morel;images\897087.jpg;An ex-special forces operative takes a job to provide security for a journalist as she interviews a dictator, but a military coup breaks out in the middle of the interview, they are forced to escape into the jungle where they must survive.;5/10/2023
Strange World;6.413;Animation;2022;Don Hall;images\877269.jpg;A journey deep into an uncharted and treacherous land, where fantastical creatures await the legendary Clades—a family of explorers whose differences threaten to topple their latest, and by far most crucial, mission.;23/11/2022
Madagascar 3: Europe's Most Wanted;6.611;Animation;2012;Conrad Vernon;images\80321.jpg;Animal pals Alex, Marty, Melman, and Gloria are still trying to make it back to New York's Central Park Zoo. They are forced to take a detour to Europe to find the penguins and chimps who broke the bank at a Monte Carlo casino. When French animal-control officer Capitaine Chantel DuBois picks up their scent, Alex and company are forced to hide out in a traveling circus.;6/06/2012
Miss Hokusai;6.821;Animation;2015;Keiichi Hara;images\267970.jpg;A daughter is constantly overshadowed by her famous father, but she is determined to make her own mark in the world.;9/05/2015
Teenage Mutant Ninja Turtles: Out of the Shadows;6.012;Action;2016;Dave Green;images\308531.jpg;After supervillain Shredder escapes custody, he joins forces with mad scientist Baxter Stockman and two dimwitted henchmen, Bebop and Rocksteady, to unleash a diabolical plan to take over the world. As the Turtles prepare to take on Shredder and his new crew, they find themselves facing an even greater evil with similar intentions: the notorious Krang.;1/06/2016
Jumanji: Welcome to the Jungle;6.825;Adventure;2017;Jake Kasdan;images\353486.jpg;Four teenagers in detention discover an old video game console with a game they’ve never heard of. When they decide to play, they are immediately sucked into the jungle world of Jumanji in the bodies of their avatars. They’ll have to complete the adventure of their lives filled with fun, thrills and danger or be stuck in the game forever!;9/12/2017
Fingernails;6.073;Romance;2023;Christos Nikou;images\790459.jpg;Anna and Ryan have found true love together. It’s been proven by a controversial test. There’s just one problem: Anna still isn’t sure. Then she meets Amir.;27/10/2023
A Christmas Carol;6.859;Animation;2009;Robert Zemeckis;images\17979.jpg;Miser Ebenezer Scrooge is awakened on Christmas Eve by spirits who reveal to him his own miserable existence, what opportunities he wasted in his youth, his current cruelties, and the dire fate that awaits him if he does not change his ways. Scrooge is faced with his own story of growing bitterness and meanness, and must decide what his own future will hold: death or redemption.;4/11/2009
Maggie Moore(s);5.56;Comedy;2023;John Slattery;images\800089.jpg;The chief of police in a quiet Arizona town is suddenly faced with the back-to-back murders of two women with the same name.;16/06/2023
The Karate Kid;6.529;Action;2010;Harald Zwart;images\38575.jpg;Twelve-year-old Dre Parker could have been the most popular kid in Detroit, but his mother's latest career move has landed him in China. Dre immediately falls for his classmate Mei Ying but the cultural differences make such a friendship impossible. Even worse, Dre's feelings make him an enemy of the class bully, Cheng. With no friends in a strange land, Dre has nowhere to turn but maintenance man Mr. Han, who is a kung fu master. As Han teaches Dre that kung fu is not about punches and parries, but maturity and calm, Dre realizes that facing down the bullies will be the fight of his life.;10/06/2010
Mujib: The Making of a Nation;5.875;Drama;2023;Shyam Benegal;images\680133.jpg;Biopic on the father of the nation of Bangladesh, Sheikh Mujibur Rahman. The film will showcase his growing up as a child to his standing up against all injustice in his youth to fighting for the independence of his country. How he led a country to it's independence with his inspirational presence and fight for the justice.;27/10/2023
Addams Family Values;6.947;Comedy;1993;Barry Sonnenfeld;images\2758.jpg;"Siblings Wednesday and Pugsley Addams will stop at nothing to get rid of Pubert, the new baby boy adored by parents Gomez and Morticia. Things go from bad to worse when the new ""black widow"" nanny, Debbie Jellinsky, launches her plan to add Fester to her collection of dead husbands.";19/11/1993
Disobedience;6.979;Drama;2018;Sebastián Lelio;images\419743.jpg;A woman learns about the death of her Orthodox Jewish father, a rabbi. She returns home and has romantic feelings rekindled for her best childhood friend, who is now married to her cousin.;30/11/2018
Appendage;5.919;Horror;2023;Anna Zlokovic;images\1081662.jpg;After hitting a breaking point, Hannah's inner thoughts physicalize into a monstrous creature that threatens to upend her life.;11/03/2023
American Pie Presents: Band Camp;5.465;Comedy;2005;Steve Rash;images\8274.jpg;Everyone has 'moved on', except for Sherman and Jim Levenstein's still understanding father. Little Matt Stiffler wants to join his older brother Steve's business and, after everything Matt has heard from Jim's band-geek wife, he plans to go back to band camp and make a video of his own.;31/10/2005
Hotel Desire;5.975;Drama;2011;Sergej Moya;images\82023.jpg;Antonia is a single mother who works as a hotel maid in Berlin. A normal hot summer day takes a dramatic turn when she crosses paths with a particular guest of the hotel, famous blind portrait painter Julius Pass.;7/12/2011
A Scream in the Streets;3.591;Action;1973;Harry H. Novak;images\88941.jpg;Two Los Angeles detectives are assigned to track down and arrest a brutal rapist-murderer terrorizing the city. Their job is complicated by the fact that the killer is able to avoid capture because he can pose as a woman.;1/01/1973
Imagine Me & You;7.588;Drama;2006;Ol Parker;images\1544.jpg;During her wedding ceremony, Rachel notices Luce in the audience and feels instantly drawn to her. The two women become close friends, and when Rachel learns that Luce is a lesbian, she realizes that despite her happy marriage to Heck, she is falling for Luce. As she questions her sexual orientation, Rachel must decide between her stable relationship with Heck and her exhilarating new romance with Luce.;27/01/2006
Constantine;7.068;Fantasy;2005;Francis Lawrence;images\561.jpg;John Constantine has literally been to Hell and back. When he teams up with a policewoman to solve the mysterious suicide of her twin sister, their investigation takes them through the world of demons and angels that exists beneath the landscape of contemporary Los Angeles.;8/02/2005
Madagascar: Escape 2 Africa;6.493;Family;2008;Eric Darnell;images\10527.jpg;Alex, Marty, and other zoo animals find a way to escape from Madagascar when the penguins reassemble a wrecked airplane. The precariously repaired craft stays airborne just long enough to make it to the African continent. There the New Yorkers encounter members of their own species for the first time. Africa proves to be a wild place, but Alex and company wonder if it is better than their Central Park home.;30/10/2008
Blood Diamond;7.535;Drama;2006;Edward Zwick;images\1372.jpg;An ex-mercenary turned smuggler. A Mende fisherman. Amid the explosive civil war overtaking 1999 Sierra Leone, these men join for two desperate missions: recovering a rare pink diamond of immense value and rescuing the fisherman's son, conscripted as a child soldier into the brutal rebel forces ripping a swath of torture and bloodshed countrywide.;8/12/2006
Undisputed III: Redemption;7.562;Action;2010;Isaac Florentine;images\38234.jpg;Russian inmate Boyka, now severely hobbled by the knee injury suffered at the end of Undisputed 2. No longer the feared prison fighter he was, he has declined so far that he is now good only for cleaning toilets. But when a new prison fight tournament begins - an international affair, matching the best fighters from prisons around the globe, enticing them with the promise of freedom for the winner - Boyka must reclaim his dignity and fight for his position in the tournament.;22/05/2010
Peter Pan & Wendy;5.658;Family;2023;David Lowery;images\420808.jpg;Wendy Darling, a young girl afraid to leave her childhood home behind, meets Peter Pan, a boy who refuses to grow up. Alongside her brothers and a tiny fairy, Tinker Bell, she travels with Peter to the magical world of Neverland. There, she encounters an evil pirate captain, Captain Hook, and embarks on a thrilling adventure that will change her life forever.;20/04/2023
Ralph Breaks the Internet;7.203;Family;2018;Rich Moore;images\404368.jpg;Video game bad guy Ralph and fellow misfit Vanellope von Schweetz must risk it all by traveling to the World Wide Web in search of a replacement part to save Vanellope's video game, Sugar Rush. In way over their heads, Ralph and Vanellope rely on the citizens of the internet — the netizens — to help navigate their way, including an entrepreneur named Yesss, who is the head algorithm and the heart and soul of trend-making site BuzzzTube.;20/11/2018
Those Who Wish Me Dead;6.7;Thriller;2021;Taylor Sheridan;images\578701.jpg;A young boy finds himself pursued by two assassins in the Montana wilderness, with a survival expert determined to protect him, and a forest fire threatening to consume them all.;5/05/2021
The Sea Beast;7.428;Animation;2022;Chris Williams;images\560057.jpg;In an era when terrifying beasts roamed the seas, monster hunters were celebrated heroes. None were more beloved than the great Jacob Holland. But when young Maisie Brumble stows away on his fabled ship, he's saddled with an unexpected ally. Together they embark on an epic journey into uncharted waters and make history.;24/06/2022
Beetlejuice;7.379;Fantasy;1988;Tim Burton;images\4011.jpg;After an untimely death, a newly dead New England couple seek help from a deranged demon exorcist to scare an affluent New York family out of their home.;30/03/1988
Strawberry Shortcake and the Beast of Berry Bog;7.538;Animation;2023;Jim Miller;images\1186402.jpg;Strawberry Shortcake and friends must solve the mystery of the big scary monster ruining the spooky season.;22/09/2023
Friday the 13th;6.392;Horror;1980;Sean S. Cunningham;images\4488.jpg;Camp counselors are stalked and murdered by an unknown assailant while trying to reopen a summer camp that was the site of a child's drowning.;9/05/1980
American Gangster;7.577;Drama;2007;Ridley Scott;images\4982.jpg;Following the death of his employer and mentor, Bumpy Johnson, Frank Lucas establishes himself as the number one importer of heroin in the Harlem district of Manhattan. He does so by buying heroin directly from the source in South East Asia and he comes up with a unique way of importing the drugs into the United States. Partly based on a true story.;2/11/2007
Hotel Transylvania 2;6.783;Animation;2015;Genndy Tartakovsky;images\159824.jpg;When the old-old-old-fashioned vampire Vlad arrives at the hotel for an impromptu family get-together, Hotel Transylvania is in for a collision of supernatural old-school and modern day cool.;21/09/2015
Night at the Museum: Secret of the Tomb;6.208;Adventure;2014;Shawn Levy;images\181533.jpg;When the magic powers of The Tablet of Ahkmenrah begin to die out, Larry Daley spans the globe, uniting favorite and new characters while embarking on an epic quest to save the magic before it is gone forever.;17/12/2014
The Purge: Election Year;6.395;Action;2016;James DeMonaco;images\316727.jpg;Two years after choosing not to kill the man who killed his son, former police sergeant Leo Barnes has become head of security for Senator Charlene Roan, the front runner in the next Presidential election due to her vow to eliminate the Purge. On the night of what should be the final Purge, a betrayal from within the government forces Barnes and Roan out onto the street where they must fight to survive the night.;29/06/2016
Jungle Cruise;7.412;Action;2021;Jaume Collet-Serra;images\451048.jpg;Dr. Lily Houghton enlists the aid of wisecracking skipper Frank Wolff to take her down the Amazon in his dilapidated boat. Together, they search for an ancient tree that holds the power to heal – a discovery that will change the future of medicine.;28/07/2021
The Chronicles of Narnia: The Voyage of the Dawn Treader;6.435;Adventure;2010;Michael Apted;images\10140.jpg;This time around Edmund and Lucy Pevensie, along with their pesky cousin Eustace Scrubb find themselves swallowed into a painting and on to a fantastic Narnian ship headed for the very edges of the world.;2/12/2010
The Shack;7.498;Drama;2017;Stuart Hazeldine;images\345938.jpg;After suffering a family tragedy, Mack Phillips spirals into a deep depression causing him to question his innermost beliefs. Facing a crisis of faith, he receives a mysterious letter urging him to an abandoned shack deep in the Oregon wilderness. Despite his doubts, Mack journeys to the shack and encounters an enigmatic trio of strangers led by a woman named Papa. Through this meeting, Mack finds important truths that will transform his understanding of his tragedy and change his life forever.;3/03/2017
Miss Peregrine's Home for Peculiar Children;6.823;Fantasy;2016;Tim Burton;images\283366.jpg;A teenager finds himself transported to an island where he must help protect a group of orphans with special powers from creatures intent on destroying them.;27/09/2016
Alienoid;7.158;Science Fiction;2022;Choi Dong-hoon;images\601796.jpg;Gurus in the late Goryeo dynasty try to obtain a fabled, holy sword, and humans in 2022 hunt down an alien prisoner that is locked in a human's body. The two parties cross paths when a time-traveling portal opens up.;20/07/2022
Nobody;8.005;Action;2021;Ilya Naishuller;images\615457.jpg;"Hutch Mansell, a suburban dad, overlooked husband, nothing neighbor — a ""nobody."" When two thieves break into his home one night, Hutch's unknown long-simmering rage is ignited and propels him on a brutal path that will uncover dark secrets he fought to leave behind.";18/03/2021
The Prince & Me 2: The Royal Wedding;5.724;Romance;2006;Catherine Cyran;images\15590.jpg;With just weeks before their royal wedding, Paige and Edvard find their relationship and the Danish monarchy in jeopardy when an old law is brought to light, stating that an unmarried heir to the throne may marry only a woman of noble blood or else he must relinquish his crown.;21/02/2006
The Iron Giant;7.928;Family;1999;Brad Bird;images\10386.jpg;In the small town of Rockwell, Maine in October 1957, a giant metal machine befriends a nine-year-old boy and ultimately finds its humanity by unselfishly saving people from their own fears and prejudices.;6/08/1999
One Flew Over the Cuckoo's Nest;8.4;Drama;1975;Miloš Forman;images\510.jpg;A petty criminal fakes insanity to serve his sentence in a mental ward rather than prison. He soon finds himself as a leader to the other patients—and an enemy to the cruel, domineering nurse who runs the ward.;19/11/1975
Dragon Ball Z: Battle of Gods;6.787;Animation;2013;Masahiro Hosoda;images\126963.jpg;"The events of Battle of Gods take place some years after the battle with Majin Buu, which determined the fate of the entire universe. After awakening from a long slumber, Beerus, the God of Destruction is visited by Whis, his attendant and learns that the galactic overlord Frieza has been defeated by a Super Saiyan from the North Quadrant of the universe named Goku, who is also a former student of the North Kai. Ecstatic over the new challenge, Goku ignores King Kai's advice and battles Beerus, but he is easily overwhelmed and defeated. Beerus leaves, but his eerie remark of ""Is there nobody on Earth more worthy to destroy?"" lingers on. Now it is up to the heroes to stop the God of Destruction before all is lost.";30/03/2013
The Guardian;7.124;Action;2006;Andrew Davis;images\4643.jpg;A high school swim champion with a troubled past enrolls in the U.S. Coast Guard's 'A' School, where legendary rescue swimmer, Ben Randall teaches him some hard lessons about loss, love, and self-sacrifice.;28/09/2006
To Catch a Killer;7.009;Crime;2023;Damián Szifron;images\605886.jpg;Baltimore. New Year's Eve. A talented but troubled police officer is recruited by the FBI's chief investigator to help profile and track down a mass murderer.;6/04/2023
Pretty Young Sister;8;Drama;2020;Choi Jin-chul;images\734367.jpg;Ji-yeong and Woo-hyeon is on a fun, casual relationship. However, Woo-hyeon finds out that his friend Min-soo likes Ji-yeong and decides to be a stepping stone between them. Will Min-soo and Ji-yeong be able to date after many twists and turns? Or will Ji-yeong go back to Woo-hyeon's arms? The story of two men surrouding Ji-yeong's heart begins.;14/08/2020
The Addams Family;7.032;Comedy;1991;Barry Sonnenfeld;images\2907.jpg;When a man claiming to be long-lost Uncle Fester reappears after 25 years lost, the family plans a celebration to wake the dead. But the kids barely have time to warm up the electric chair before Morticia begins to suspect Fester is fraud when he can't recall any of the details of Fester's life.;22/11/1991
Aladdin;7.647;Animation;1992;Ron Clements;images\812.jpg;Princess Jasmine grows tired of being forced to remain in the palace, so she sneaks out into the marketplace, in disguise, where she meets street urchin Aladdin. The couple falls in love, although Jasmine may only marry a prince. After being thrown in jail, Aladdin becomes embroiled in a plot to find a mysterious lamp, with which the evil Jafar hopes to rule the land.;25/11/1992
Hotel Paradise;5.441;Drama;1980;Edoardo Mulargia;images\141820.jpg;At a female prison located deep within the deadly South American jungles, a group of woman are forced to mine for valuable emeralds for the local corrupt government. A group of new prisoners on the way to the jail are ambushed and are convinced to join a group of revolutionaries seeking to overthrow the prison guards and take the treasure of jewels for themselves.;25/10/1980
Willy Wonka & the Chocolate Factory;7.485;Family;1971;Mel Stuart;images\252.jpg;When eccentric candy man Willy Wonka promises a lifetime supply of sweets and a tour of his chocolate factory to five lucky kids, penniless Charlie Bucket seeks the golden ticket that will make him a winner.;29/06/1971
G.I. Joe: Retaliation;5.613;Science Fiction;2013;Jon M. Chu;images\72559.jpg;"Framed for crimes against the country, the G.I. Joe team is terminated by Presidential order. This forces the G.I. Joes into not only fighting their mortal enemy Cobra; they are forced to contend with threats from within the government that jeopardize their very existence.";27/03/2013
A Silent Voice: The Movie;8.397;Animation;2016;Naoko Yamada;images\378064.jpg;Shouya Ishida starts bullying the new girl in class, Shouko Nishimiya, because she is deaf. But as the teasing continues, the rest of the class starts to turn on Shouya for his lack of compassion. When they leave elementary school, Shouko and Shouya do not speak to each other again... until an older, wiser Shouya, tormented by his past behaviour, decides he must see Shouko once more. He wants to atone for his sins, but is it already too late...?;17/09/2016
Death on the Nile;6.46;Mystery;2022;Kenneth Branagh;images\505026.jpg;Belgian sleuth Hercule Poirot's Egyptian vacation aboard a glamorous river steamer turns into a terrifying search for a murderer when a picture-perfect couple's idyllic honeymoon is tragically cut short.;9/02/2022
The Book of Life;7.549;Animation;2014;Jorge R. Gutierrez;images\228326.jpg;The journey of Manolo, a young man who is torn between fulfilling the expectations of his family and following his heart. Before choosing which path to follow, he embarks on an incredible adventure that spans three fantastical worlds where he must face his greatest fears.;1/10/2014
Despicable Me 3;6.455;Action;2017;Kyle Balda;images\324852.jpg;Gru and his wife Lucy must stop former '80s child star Balthazar Bratt from achieving world domination.;15/06/2017
Greenland;7.143;Action;2020;Ric Roman Waugh;images\524047.jpg;John Garrity, his estranged wife and their young son embark on a perilous journey to find sanctuary as a planet-killing comet hurtles toward Earth. Amid terrifying accounts of cities getting levelled, the Garritys experience the best and worst in humanity. As the countdown to the global apocalypse approaches zero, their incredible trek culminates in a desperate and last-minute flight to a possible safe haven.;29/07/2020
Army of the Dead;6.242;Action;2021;Zack Snyder;images\503736.jpg;Following a zombie outbreak in Las Vegas, a group of mercenaries take the ultimate gamble: venturing into the quarantine zone to pull off the greatest heist ever attempted.;14/05/2021
X-Men: Days of Future Past;7.525;Action;2014;Bryan Singer;images\127585.jpg;The ultimate X-Men ensemble fights a war for the survival of the species across two time periods as they join forces with their younger selves in an epic battle that must change the past – to save our future.;15/05/2014
The White Storm 3: Heaven or Hell;6.512;Action;2023;Herman Yau;images\1093485.jpg;Hong Kong police agent Cheung (by Aaron Kwok) works undercover in Kang’s (by Sean Lau) drug cartel, while another undercover cop Au (by Louis Koo) successfully earns their trust in an incident, a brotherly-bond is built among the three. After the Police busts the syndicate in Hong Kong, Kang subsequently hides away in the Golden Triangle, by chance he receives a tip-off about the betrayal within his circle of trust…;6/07/2023
Akira;7.948;Animation;1988;Katsuhiro Otomo;images\149.jpg;A secret military project endangers Neo-Tokyo when it turns a biker gang member into a rampaging psychic psychopath that only two teenagers and a group of psychics can stop.;16/07/1988
Wrong Turn 5: Bloodlines;5.377;Horror;2012;Declan O'Brien;images\125509.jpg;A small West Virginia town is hosting the legendary Mountain Man Festival on Halloween, where throngs of costumed party goers gather for a wild night of music and mischief. But an inbred family of hillbilly cannibals kill the fun when they trick and treat themselves to a group of visiting college students.;23/10/2012
The Contractor;6.409;Action;2022;Tarik Saleh;images\628900.jpg;After being involuntarily discharged from the U.S. Special Forces, James Harper decides to support his family by joining a private contracting organization alongside his best friend and under the command of a fellow veteran. Overseas on a covert mission, Harper must evade those trying to kill him while making his way back home.;10/03/2022
Wrong Turn 3: Left for Dead;5.622;Horror;2009;Declan O'Brien;images\23823.jpg;A group of people find themselves trapped in the backwoods of West Virginia, fighting for their lives against a group of vicious and horribly disfigured inbred cannibals.;20/10/2009
Suitable Flesh;5.523;Horror;2023;Joe Lynch;images\1006947.jpg;After murdering her young patient, a once-esteemed psychiatrist helplessly watches her life spiral into a nightmarish maelstrom of supernatural hysteria and gruesome deaths, all linked to a seemingly unstoppable ancient curse.;27/10/2023
